Brand,Model,Derivative,Introduced,Discontinued,Package
AUDI,Q4 E-TRON SPORTBACK,150kW 40 82kWh Black Edition 5dr Auto,2023-04-12,2023-09-20,
AUDI,Q4 E-TRON SPORTBACK,150kW 40 82kWh Black Edition 5dr Auto,2023-04-12,2023-09-20,Tech Pack
AUDI,Q4 E-TRON SPORTBACK,150kW 40 82kWh Black Edition 5dr Auto,2023-04-12,2023-09-20,Tech Pro
AUDI,Q4 E-TRON SPORTBACK,220kW 50 Quattro 82kWh Black Edition 5dr Auto,2023-04-12,2023-09-30,
AUDI,Q4 E-TRON SPORTBACK,220kW 50 Qtro 82kWh Black Ed 5dr Auto,2023-04-12,2023-09-30,Tech Pack
AUDI,Q4 E-TRON SPORTBACK,220kW 50 Qtro 82kWh Black Ed 5dr Auto,2023-04-12,2023-09-30,Tech Pro
AUDI,RS E-TRON GT SALOON SPECIAL EDITIONS,475kW Quattro 93kWh Ice Race Edition 4dr Auto,2023-12-15,2024-06-01,
AUDI,A1 SPORTBACK,30 TFSI Sport 5dr S Tronic,2024-02-22,,Tech Pack Pro
AUDI,A1 SPORTBACK,30 TFSI S Line 5dr,2024-02-22,,Tech Pack Pro
AUDI,A1 SPORTBACK,30 TFSI Black Edition 5dr,2024-02-22,,
AUDI,A1 SPORTBACK,30 TFSI S Line 5dr S Tronic,2024-02-22,,Tech Pack Pro
AUDI,A1 SPORTBACK,30 TFSI Black Edition 5dr,2024-02-22,,Tech Pack
AUDI,A1 SPORTBACK,30 TFSI Sport 5dr,2024-02-22,,Tech Pack Pro
AUDI,A1 SPORTBACK,30 TFSI Black Edition 5dr,2024-02-22,,Tech Pack Pro
AUDI,A1 SPORTBACK,30 TFSI Black Edition 5dr S Tronic,2024-02-22,,
AUDI,A1 SPORTBACK,30 TFSI Black Edition 5dr S Tronic,2024-02-22,,Tech Pack
AUDI,A1 SPORTBACK,30 TFSI Black Ed 5dr S Tronic,2024-02-22,,Tech Pack Pro
AUDI,RS 6 AVANT SPECIAL EDITION,RS 6 TFSI Quattro GT 5dr Tiptronic,2024-02-06,,
AUDI,Q7 DIESEL ESTATE,45 TDI Quattro S Line 5dr Tiptronic,2024-03-05,,
AUDI,Q7 DIESEL ESTATE,45 TDI Quattro S Line 5dr Tiptronic,2024-03-05,,Tech Pack
AUDI,Q7 DIESEL ESTATE,45 TDI Quattro S Line 5dr Tiptronic,2024-03-05,,Tech Pro
AUDI,Q7 ESTATE,55 TFSI Quattro S Line 5dr Tiptronic,2024-03-05,,
AUDI,Q7 ESTATE,55 TFSI Quattro S Line 5dr Tiptronic,2024-03-05,,Tech Pack
AUDI,Q7 ESTATE,55 TFSI Quattro S Line 5dr Tiptronic,2024-03-05,,Tech Pro
AUDI,Q7 DIESEL ESTATE,50 TDI Quattro S Line 5dr Tiptronic,2024-03-05,,
AUDI,Q7 DIESEL ESTATE,50 TDI Quattro S Line 5dr Tiptronic,2024-03-05,,Tech Pack
AUDI,Q7 DIESEL ESTATE,50 TDI Quattro S Line 5dr Tiptronic,2024-03-05,,Tech Pro
AUDI,Q7 DIESEL ESTATE,45 TDI Quattro Black Edition 5dr Tiptronic,2024-03-05,,
AUDI,Q7 DIESEL ESTATE,45 TDI Quattro Black Edition 5dr Tiptronic,2024-03-05,,Tech
AUDI,Q7 DIESEL ESTATE,45 TDI Quattro Black Ed 5dr Tiptronic,2024-03-05,,Tech Pro
AUDI,Q7 ESTATE,55 TFSI Quattro Black Edition 5dr Tiptronic,2024-03-05,,
AUDI,Q7 ESTATE,55 TFSI Quattro Black Edition 5dr Tiptronic,2024-03-05,,Tec
AUDI,Q7 ESTATE,55 TFSI Quattro Black Ed 5dr Tiptronic,2024-03-05,,Tech Pro
AUDI,Q7 DIESEL ESTATE,50 TDI Quattro Black Edition 5dr Tiptronic,2024-03-05,,
AUDI,Q7 DIESEL ESTATE,50 TDI Quattro Black Edition 5dr Tiptronic,2024-03-05,,Tech
AUDI,Q7 DIESEL ESTATE,50 TDI Quattro Black Ed 5dr Tiptronic,2024-03-05,,Tech Pro
AUDI,Q7 ESTATE SPECIAL EDITION,50 TDI Quattro Launch Edition 5dr Tiptronic,2024-03-05,,
AUDI,Q7 DIESEL ESTATE,45 TDI Quattro Vorsprung 5dr Tiptronic,2024-03-05,,
AUDI,Q7 ESTATE,55 TFSI Quattro Vorsprung 5dr Tiptronic,2024-03-05,,
AUDI,Q7 DIESEL ESTATE,50 TDI Quattro Vorsprung 5dr Tiptronic,2024-03-05,,
AUDI,Q7 ESTATE,SQ7 TFSI Quattro Black Ed 5dr Tiptronic,2024-03-05,,
AUDI,Q7 ESTATE,SQ7 TFSI Quattro Black Ed 5dr Tiptronic,2024-03-05,,Tech Pr
AUDI,Q7 ESTATE,SQ7 TFSI Quattro Vorsprung 5dr Tiptronic,2024-03-05,,
AUDI,A3 DIESEL SALOON,35 TDI S Line 4dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 DIESEL SALOON,35 TDI Sport 4dr S Tronic,2024-04-17,,
AUDI,A3 DIESEL SALOON,35 TDI S Line 4dr S Tronic,2024-04-17,,
AUDI,A3 DIESEL SALOON,35 TDI Sport 4dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 DIESEL SALOON,35 TDI S Line 4dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 DIESEL SALOON,35 TDI Sport 4dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 DIESEL SALOON,35 TDI Black Edition 4dr S Tronic,2024-04-17,,
AUDI,A3 DIESEL SALOON,35 TDI Black Edition 4dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 DIESEL SALOON,35 TDI Black Edition 4dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 DIESEL SPORTBACK,35 TDI Sport 5dr S Tronic,2024-04-17,,
AUDI,A3 DIESEL SPORTBACK,35 TDI S Line 5dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 DIESEL SPORTBACK,35 TDI Sport 5dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 DIESEL SPORTBACK,35 TDI Sport 5dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 DIESEL SPORTBACK,35 TDI S Line 5dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 DIESEL SPORTBACK,35 TDI S Line 5dr S Tronic,2024-04-17,,
AUDI,A3 DIESEL SPORTBACK,35 TDI Black Edition 5dr S Tronic,2024-04-17,,
AUDI,A3 DIESEL SPORTBACK,35 TDI Black Edition 5dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 DIESEL SPORTBACK,35 TDI Black Edition 5dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 SPORTBACK,35 TFSI Sport 5dr S Tronic,2024-04-17,,
AUDI,A3 SPORTBACK,35 TFSI S Line 5dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 SPORTBACK,35 TFSI Sport 5dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 SPORTBACK,35 TFSI S Line 5dr S Tronic,2024-04-17,,
AUDI,A3 SPORTBACK,35 TFSI S Line 5dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 SPORTBACK,35 TFSI Sport 5dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 SPORTBACK,35 TFSI Black Edition 5dr S Tronic,2024-04-17,,
AUDI,A3 SPORTBACK,35 TFSI Black Edition 5dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 SPORTBACK,35 TFSI Black Edition 5dr S Tronic,2024-04-17,,Tech Pack Pr
AUDI,A3 SPORTBACK,30 TFSI Sport 5dr,2024-05-15,,Tech Pack
AUDI,A3 SPORTBACK,30 TFSI Sport 5dr S Tronic,2024-05-15,,Tech Pack
AUDI,A3 SPORTBACK,30 TFSI Sport 5dr,2024-05-15,,
AUDI,A3 SPORTBACK,30 TFSI Sport 5dr S Tronic,2024-05-15,,
AUDI,A3 SPORTBACK,30 TFSI Sport 5dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SPORTBACK,30 TFSI Sport 5dr S Tronic,2024-05-15,,Tech Pack Pro
AUDI,A3 SPORTBACK,30 TFSI S Line 5dr,2024-05-15,,
AUDI,A3 SPORTBACK,30 TFSI S Line 5dr S Tronic,2024-05-15,,
AUDI,A3 SPORTBACK,30 TFSI S Line 5dr,2024-05-15,,Tech Pack
AUDI,A3 SPORTBACK,30 TFSI S Line 5dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SPORTBACK,30 TFSI S Line 5dr S Tronic,2024-05-15,,Tech Pack
AUDI,A3 SPORTBACK,30 TFSI S Line 5dr S Tronic,2024-05-15,,Tech Pack Pro
AUDI,A3 SPORTBACK,35 TFSI Sport 5dr,2024-05-15,,
AUDI,A3 SPORTBACK,35 TFSI Sport 5dr,2024-05-15,,Tech Pack
AUDI,A3 SPORTBACK,35 TFSI Sport 5dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SPORTBACK,35 TFSI S Line 5dr,2024-05-15,,
AUDI,A3 SPORTBACK,35 TFSI S Line 5dr,2024-05-15,,Tech Pack
AUDI,A3 SPORTBACK,35 TFSI S Line 5dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SPORTBACK,35 TFSI Black Edition 5dr,2024-05-15,,
AUDI,A3 SPORTBACK,35 TFSI Black Edition 5dr,2024-05-15,,Tech Pack
AUDI,A3 SPORTBACK,35 TFSI Black Edition 5dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SALOON,35 TFSI S Line 4dr S Tronic,2024-04-17,,
AUDI,A3 SALOON,35 TFSI Sport 4dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 SALOON,35 TFSI Black Edition 4dr S Tronic,2024-04-17,,
AUDI,A3 SALOON,35 TFSI Sport 4dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 SALOON,35 TFSI S Line 4dr S Tronic,2024-04-17,,Tech Pack Pro
AUDI,A3 SALOON,35 TFSI Sport 4dr S Tronic,2024-04-17,,
AUDI,A3 SALOON,35 TFSI S Line 4dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 SALOON,35 TFSI Black Edition 4dr S Tronic,2024-04-17,,Tech Pack
AUDI,A3 SALOON,35 TFSI Black Edition 4dr S Tronic,2024-04-17,,Tech Pack Pr
AUDI,A3 SALOON,30 TFSI Sport 4dr S Tronic,2024-05-15,,
AUDI,A3 SALOON,30 TFSI Sport 4dr,2024-05-15,,
AUDI,A3 SALOON,30 TFSI Sport 4dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SALOON,30 TFSI Sport 4dr S Tronic,2024-05-15,,Tech Pack
AUDI,A3 SALOON,30 TFSI Sport 4dr S Tronic,2024-05-15,,Tech Pack Pro
AUDI,A3 SALOON,30 TFSI Sport 4dr,2024-05-15,,Tech Pack
AUDI,A3 SALOON,30 TFSI S Line 4dr,2024-05-15,,
AUDI,A3 SALOON,30 TFSI S Line 4dr S Tronic,2024-05-15,,
AUDI,A3 SALOON,30 TFSI S Line 4dr,2024-05-15,,Tech Pack
AUDI,A3 SALOON,30 TFSI S Line 4dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SALOON,30 TFSI S Line 4dr S Tronic,2024-05-15,,Tech Pack
AUDI,A3 SALOON,30 TFSI S Line 4dr S Tronic,2024-05-15,,Tech Pack Pro
AUDI,A3 SALOON,35 TFSI Sport 4dr,2024-05-15,,
AUDI,A3 SALOON,35 TFSI Sport 4dr,2024-05-15,,Tech Pack
AUDI,A3 SALOON,35 TFSI Sport 4dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SALOON,35 TFSI S Line 4dr,2024-05-15,,
AUDI,A3 SALOON,35 TFSI S Line 4dr,2024-05-15,,Tech Pack
AUDI,A3 SALOON,35 TFSI S Line 4dr,2024-05-15,,Tech Pack Pro
AUDI,A3 SALOON,35 TFSI Black Edition 4dr,2024-05-15,,
AUDI,A3 SALOON,35 TFSI Black Edition 4dr,2024-05-15,,Tech Pack
AUDI,A3 SALOON,35 TFSI Black Edition 4dr,2024-05-15,,Tech Pack Pro
AUDI,Q2 ESTATE,30 TFSI 116 Sport 5dr,2024-02-28,,
AUDI,Q2 ESTATE,30 TFSI 116 Sport 5dr,2024-02-28,,Tech
AUDI,Q2 ESTATE,30 TFSI 116 S Line 5dr,2024-02-28,,
AUDI,Q2 ESTATE,30 TFSI 116 S Line 5dr,2024-02-28,,Tech
AUDI,Q2 ESTATE,30 TFSI 116 S Line 5dr,2024-02-28,,Tech Pro
AUDI,Q2 ESTATE,30 TFSI 116 Black Edition 5dr,2024-02-28,,
AUDI,Q2 ESTATE,30 TFSI 116 Black Edition 5dr,2024-02-28,,Tech
AUDI,Q2 ESTATE,30 TFSI 116 Black Edition 5dr,2024-02-28,,Tech Pro
AUDI,Q6 E-TRON ESTATE,285kW Quattro 100kWh Sport 5dr Auto,2024-04-30,,
AUDI,Q6 E-TRON ESTATE,285kW Quattro 100kWh S Line 5dr Auto,2024-04-30,,
AUDI,Q6 E-TRON ESTATE SPECIAL EDITIONS,285kW Quattro 100kWh Edition 1 5dr Auto,2024-04-30,,
AUDI,Q6 E-TRON ESTATE SPECIAL EDITIONS,285kW Quattro 100kWh Launch Edition 5dr Auto,2024-04-30,,
AUDI,Q6 E-TRON ESTATE SPECIAL EDITIONS,360kW SQ6 Quattro 100kWh Edition 1 5dr Auto,2024-04-30,,
AUDI,Q6 E-TRON ESTATE SPECIAL EDITIONS,360kW SQ6 Quattro 100kWh Launch Edition 5dr Auto,2024-04-30,,
AUDI,Q8 ESTATE,55 TFSI Quattro S Line 5dr Tiptronic,2023-10-10,,
AUDI,Q8 ESTATE,55 TFSI Quattro S Line 5dr Tiptronic,2023-10-10,,Tech
AUDI,Q8 ESTATE,55 TFSI Quattro S Line 5dr Tiptronic,2023-10-10,,Tech Pro
AUDI,Q8 ESTATE,55 TFSI Quattro Black Edition 5dr Tiptronic,2023-10-10,,
AUDI,Q8 ESTATE,55 TFSI Quattro Black Edition 5dr Tiptronic,2023-10-10,,Tec
AUDI,Q8 ESTATE,55 TFSI Quattro Black Ed 5dr Tiptronic,2023-10-10,,Tech Pro
AUDI,Q8 ESTATE SPECIAL EDITIONS,55 TFSI Quattro Launch Edition 5dr Tiptronic,2023-10-10,2024-06-15,
AUDI,Q8 ESTATE,55 TFSI Quattro Vorsprung 5dr Tiptronic,2023-10-10,,
AUDI,Q8 ESTATE,SQ8 TFSI Quattro Black Edition 5dr Tiptronic,2023-10-10,,
AUDI,Q8 ESTATE,SQ8 TFSI Quattro Black Ed 5dr Tiptronic,2023-10-10,,Tech Pr
AUDI,Q8 ESTATE SPECIAL EDITIONS,SQ8 TFSI Quattro Launch Edition 5dr Tiptronic,2023-10-10,2024-06-15,
AUDI,Q8 ESTATE,SQ8 TFSI Quattro Vorsprung 5dr Tiptronic,2023-10-10,,
AUDI,Q8 DIESEL ESTATE,50 TDI Quattro S Line 5dr Tiptronic,2023-10-10,,
AUDI,Q8 DIESEL ESTATE,50 TDI Quattro S Line 5dr Tiptronic,2023-10-10,,Tech
AUDI,Q8 DIESEL ESTATE,50 TDI Quattro S Line 5dr Tiptronic,2023-10-10,,Tech Pro
AUDI,Q8 DIESEL ESTATE,50 TDI Quattro Black Edition 5dr Tiptronic,2023-10-10,,
AUDI,Q8 DIESEL ESTATE,50 TDI Quattro Black Edition 5dr Tiptronic,2023-10-10,,Tech
AUDI,Q8 DIESEL ESTATE,50 TDI Quattro Black Ed 5dr Tiptronic,2023-10-10,,Tech Pro
AUDI,Q8 ESTATE SPECIAL EDITIONS,50 TDI Quattro Launch Edition 5dr Tiptronic,2023-10-10,2024-06-15,
AUDI,Q8 DIESEL ESTATE,50 TDI Quattro Vorsprung 5dr Tiptronic,2023-10-10,,
AUDI,A6 E-TRON SPORTBACK,270kW Performance 100kWh Sport 5dr Auto,2024-09-05,,
AUDI,A6 E-TRON SPORTBACK,270kW Performance 100kWh Sport 5dr Auto,2024-09-05,,S+V Pac
AUDI,A6 E-TRON SPORTBACK,270kW Performance 100kWh S Line 5dr Auto,2024-09-05,,
AUDI,A6 E-TRON SPORTBACK,270kW Performance 100kWh S Line 5dr Auto,2024-09-05,,S+V
AUDI,A6 E-TRON SPORTBACK SPECIAL EDITION,270kW Performance 100kWh Edition 1 5dr Auto,2024-09-05,,
AUDI,A6 E-TRON SPORTBACK SPECIAL EDITION,270kW Performance 100kWh Edition 1 5dr Auto,2024-09-05,,S+V
AUDI,A6 E-TRON SPORTBACK SPECIAL EDITION,270kW Performance 100kWh Ed 1 5dr Auto,2024-09-05,,S+V Pro
AUDI,A6 E-TRON SPORTBACK SPECIAL EDITION,370kW S6 100kWh Edition 1 5dr Auto,2024-09-05,,
AUDI,A6 E-TRON AVANT,270kW Performance 100kWh Sport 5dr Auto,2024-09-05,,
AUDI,A6 E-TRON AVANT,270kW Performance 100kWh Sport 5dr Auto,2024-09-05,,S+V Pac
AUDI,A6 E-TRON AVANT,270kW Performance 100kWh S Line 5dr Auto,2024-09-05,,
AUDI,A6 E-TRON AVANT,270kW Performance 100kWh S Line 5dr Auto,2024-09-05,,S+V
AUDI,A6 E-TRON AVANT SPECIAL EDITION,270kW Performance 100kWh Edition 1 5dr Auto,2024-09-05,,
AUDI,A6 E-TRON AVANT SPECIAL EDITION,270kW Performance 100kWh Edition 1 5dr Auto,2024-09-05,,S+V
AUDI,A6 E-TRON AVANT SPECIAL EDITION,270kW Performance 100kWh Ed 1 5dr Auto,2024-09-05,,S+V Pro
AUDI,A6 E-TRON AVANT SPECIAL EDITION,370kW S6 100kWh Edition 1 5dr Auto,2024-09-05,,
AUDI,RS Q8 ESTATE SPECIAL EDITIONS,TFSI Quattro Launch Edition 5dr Tiptronic,2024-07-23,,
AUDI,RS Q8 ESTATE,TFSI Quattro 5dr Tiptronic,2024-07-23,,
AUDI,RS Q8 ESTATE,TFSI 640 Quattro Performance 5dr Tiptronic,2024-07-23,,
AUDI,RS Q8 ESTATE,TFSI 640 Quattro Perform Carbon Black 5dr Tiptro,2024-07-23,,
AUDI,RS Q8 ESTATE,TFSI 640 Qtro Perform Carb Vorsprung 5dr Tiptron,2024-07-23,,
AUDI,E-TRON GT SALOON SPECIAL EDITIONS,435kW 105kWh S Launch Edition 4dr Auto,2024-08-01,,
AUDI,Q6 E-TRON ESTATE,185kW 83kWh Sport 5dr Auto,2024-08-08,,
AUDI,Q6 E-TRON ESTATE,185kW 83kWh Sport 5dr Auto,2024-08-08,,S+V
AUDI,Q6 E-TRON ESTATE,185kW 83kWh S Line 5dr Auto,2024-08-08,,
AUDI,Q6 E-TRON ESTATE,185kW 83kWh S Line 5dr Auto,2024-08-08,,S+V
AUDI,Q6 E-TRON ESTATE SPECIAL EDITIONS,185kW 83kWh Edition 1 5dr Auto,2024-08-08,,
AUDI,Q6 E-TRON ESTATE SPECIAL EDITIONS,185kW 83kWh Edition 1 5dr Auto,2024-08-08,,S+V
AUDI,A5 SALOON,2.0 TFSI 150 Sport 4dr S Tronic,2024-07-13,,
AUDI,A5 SALOON,2.0 TFSI 150 Sport 4dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 SALOON,2.0 TFSI 150 S line 4dr S Tronic,2024-07-13,,
AUDI,A5 SALOON,2.0 TFSI 150 S line 4dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 SALOON,2.0 TFSI 150 Edition 1 4dr S Tronic,2024-07-13,,
AUDI,A5 SALOON,2.0 TFSI 150 Edition 1 4dr S Tronic,2024-07-13,,Sound+Visio
AUDI,A5 SALOON,2.0 TFSI 204 Sport 4dr S Tronic,2024-07-13,,
AUDI,A5 SALOON,2.0 TFSI 204 Sport 4dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 SALOON,2.0 TFSI 204 S line 4dr S Tronic,2024-07-13,,
AUDI,A5 SALOON,2.0 TFSI 204 S line 4dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 SALOON,2.0 TFSI 204 Edition 1 4dr S Tronic,2024-07-13,,
AUDI,A5 SALOON,2.0 TFSI 204 Edition 1 4dr S Tronic,2024-07-13,,Sound+Visio
AUDI,A5 DIESEL SALOON,2.0 TDI 204 Sport 4dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI 204 Sport 4dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 DIESEL SALOON,2.0 TDI 204 S line 4dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI 204 S line 4dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 DIESEL SALOON,2.0 TDI 204 Edition 1 4dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI 204 Edition 1 4dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 SALOON SPECIAL EDITIONS,2.0 TDI 204 Launch Edition 4dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI Quattro 204 Sport 4dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI Quattro 204 Sport 4dr S Tronic,2024-07-13,,S+V
AUDI,A5 DIESEL SALOON,2.0 TDI Quattro 204 S line 4dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI Quattro 204 Edition 1 4dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI Quattro 204 Edition 1 4dr S Tronic,2024-07-13,,S+V
AUDI,A5 SALOON,S5 3.0 TFSI Quattro Edition 1 4dr S Tronic,2024-07-13,,
AUDI,A5 SALOON SPECIAL EDITIONS,S5 3.0 TFSI Quattro Launch Edition 4dr S Tronic,2024-07-13,,
AUDI,A5 AVANT,2.0 TFSI 150 Sport 5dr S Tronic,2024-07-13,,
AUDI,A5 AVANT,2.0 TFSI 150 Sport 5dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 AVANT,2.0 TFSI 150 S line 5dr S Tronic,2024-07-13,,
AUDI,A5 AVANT,2.0 TFSI 150 S line 5dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 AVANT,2.0 TFSI 150 Edition 1 5dr S Tronic,2024-07-13,,
AUDI,A5 AVANT,2.0 TFSI 150 Edition 1 5dr S Tronic,2024-07-13,,Sound+Visio
AUDI,A5 AVANT,2.0 TFSI 204 Sport 5dr S Tronic,2024-07-13,,
AUDI,A5 AVANT,2.0 TFSI 204 Sport 5dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 AVANT,2.0 TFSI 204 S line 5dr S Tronic,2024-07-13,,
AUDI,A5 AVANT,2.0 TFSI 204 S line 5dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 AVANT,2.0 TFSI 204 Edition 1 5dr S Tronic,2024-07-13,,
AUDI,A5 AVANT,2.0 TFSI 204 Edition 1 5dr S Tronic,2024-07-13,,Sound+Visio
AUDI,A5 DIESEL AVANT,2.0 TDI 204 Sport 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL AVANT,2.0 TDI 204 Sport 5dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 DIESEL AVANT,2.0 TDI 204 S line 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL AVANT,2.0 TDI 204 S line 5dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 DIESEL AVANT,2.0 TDI 204 Edition 1 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL AVANT,2.0 TDI 204 Edition 1 5dr S Tronic,2024-07-13,,Sound+Vision
AUDI,A5 AVANT SPECIAL EDITIONS,2.0 TDI 204 Launch Edition 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL AVANT,2.0 TDI Quattro 204 Sport 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL AVANT,2.0 TDI Quattro 204 Sport 5dr S Tronic,2024-07-13,,S+V
AUDI,A5 DIESEL AVANT,2.0 TDI Quattro 204 S line 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL AVANT,2.0 TDI Quattro 204 S line 5dr S Tronic,2024-07-13,,S+V
AUDI,A5 DIESEL AVANT,2.0 TDI Quattro 204 Edition 1 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL AVANT,2.0 TDI Quattro 204 Edition 1 5dr S Tronic,2024-07-13,,S+V
AUDI,A5 AVANT,S5 3.0 TFSI Quattro Edition 1 5dr S Tronic,2024-07-13,,
AUDI,A5 AVANT SPECIAL EDITIONS,S5 3.0 TFSI Quattro Launch Edition 5dr S Tronic,2024-07-13,,
AUDI,A5 DIESEL SALOON,2.0 TDI Quattro 204 S line 4dr S Tronic,2024-07-13,,S+V
AUDI,Q5 ESTATE,2.0 TFSI Quattro Sport 5dr S Tronic,2024-10-03,,
AUDI,Q5 ESTATE,2.0 TFSI Quattro Sport 5dr S Tronic,2024-10-03,,Sound+Visio
AUDI,Q5 ESTATE,2.0 TFSI Quattro S Line 5dr S Tronic,2024-10-03,,
AUDI,Q5 ESTATE,2.0 TFSI Quattro S Line 5dr S Tronic,2024-10-03,,S+V
AUDI,Q5 ESTATE,2.0 TFSI Quattro Edition 1 5dr S Tronic,2024-10-03,,
AUDI,Q5 ESTATE,2.0 TFSI Quattro Edition 1 5dr S Tronic,2024-10-03,,S+V
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Sport 5dr S Tronic,2024-10-03,,
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Sport 5dr S Tronic,2024-10-03,,Sound+Vision
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro S Line 5dr S Tronic,2024-10-03,,
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro S Line 5dr S Tronic,2024-10-03,,Sound+Visio
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Edition 1 5dr S Tronic,2024-10-03,,
AUDI,Q5 DIESEL ESTATE,2.0 TDI Quattro Edition 1 5dr S Tronic,2024-10-03,,S+V
AUDI,Q5 ESTATE,SQ5 TFSI Quattro Edition 1 5dr S Tronic,2024-10-03,,
AUDI,Q5 ESTATE SPECIAL EDITIONS,2.0 TDI Quattro Launch Edition 5dr S Tronic,2024-10-03,,
AUDI,Q5 ESTATE SPECIAL EDITIONS,SQ5 TFSI Quattro Launch Edition 5dr S Tronic,2024-10-03,,
AUDI,RS Q8 ESTATE,TFSI Quattro 5dr Tiptronic,2024-07-23,,Tech Pro
AUDI,RS Q8 ESTATE,TFSI 640 Quattro Perform 5dr Tiptronic,2024-07-23,,Tech Pro
AUDI,RS 3 SPORTBACK,RS 3 TFSI Quattro 5dr S Tronic,2024-09-11,,
AUDI,RS 3 SPORTBACK,RS 3 TFSI Quattro 5dr S Tronic,2024-09-11,,Tech Pro
AUDI,RS 3 SPORTBACK,RS 3 TFSI Quattro Carbon Black 5dr S Tronic,2024-09-11,,
AUDI,RS 3 SPORTBACK,RS 3 TFSI Qtro Carbon Black 5dr S Tronic Tech Pr,2024-09-11,,
AUDI,RS 3 SPORTBACK,RS 3 TFSI Quattro Carbon Vorsprung 5dr S Tronic,2024-09-11,,
AUDI,RS 3 SALOON,RS 3 TFSI Quattro 4dr S Tronic,2024-09-11,,
AUDI,RS 3 SALOON,RS 3 TFSI Quattro 4dr S Tronic,2024-09-11,,Tech Pro
AUDI,RS 3 SALOON,RS 3 TFSI Quattro Carbon Black 4dr S Tronic,2024-09-11,,
AUDI,RS 3 SALOON,RS 3 TFSI Qtro Carbon Black 4dr S Tronic Tech Pr,2024-09-11,,
AUDI,RS 3 SALOON,RS 3 TFSI Quattro Carbon Vorsprung 4dr S Tronic,2024-09-11,,
AUDI,Q6 E-TRON ESTATE SPECIAL EDITIONS,225kW Performance 100kWh Edition 1 5dr Auto,2024-06-20,,S+V
